0.	0.00065
1.	0.002022
2.	0.00336
3.	0.005198
4.	0.00743
5.	0.00987
6.	0.01348
7.	0.017508
8.	0.023046
9.	0.029546
10.	0.03818
11.	0.04777
12.	0.057966
13.	0.067404
14.	0.074514
15.	0.076824
16.	0.073988
17.	0.06731
18.	0.058662
19.	0.049392
20.	0.041414
21.	0.034296
22.	0.027906
23.	0.023112
24.	0.019346
25.	0.016046
26.	0.013466
27.	0.011502
28.	0.009862
29.	0.008238
30.	0.007124
31.	0.006152
32.	0.005292
33.	0.004654
34.	0.003892
35.	0.003442
36.	0.003216
37.	0.002986
38.	0.002548
39.	0.002316
40.	0.001942
41.	0.001904
42.	0.001518
43.	0.00151
44.	0.001362
45.	0.00131
46.	0.001156
47.	0.001028
48.	0.000946
49.	0.00092
50.	0.000876
51.	0.000818
52.	0.00079
53.	0.000636
54.	0.000702
55.	0.000548
56.	0.00052
57.	0.000524
58.	0.000498
59.	0.000516
60.	0.000468
61.	0.000452
62.	0.000398
63.	0.000368
64.	0.000398
65.	0.00036
66.	0.000354
67.	0.000332
68.	0.000264
69.	0.000244
70.	0.000266
71.	0.000212
72.	0.000228
73.	0.000216
74.	0.000172
75.	0.000154
76.	0.000212
77.	0.000118
78.	0.000136
79.	0.00012
80.	0.000064
81.	0.0001
82.	0.00006
83.	0.000072
84.	0.00006
85.	0.000046
86.	0.000026
87.	0.000014
88.	4.e-6
89.	2.e-10
