0.	0.0411
1.	0.104334
2.	0.129596
3.	0.127688
4.	0.111116
5.	0.090716
6.	0.07295
7.	0.05702
8.	0.04552
9.	0.035968
10.	0.028366
11.	0.022856
12.	0.018644
13.	0.015194
14.	0.012664
15.	0.010212
16.	0.008994
17.	0.00731
18.	0.006158
19.	0.005292
20.	0.00452
21.	0.003998
22.	0.003538
23.	0.0031
24.	0.002732
25.	0.002372
26.	0.002232
27.	0.001874
28.	0.001834
29.	0.001484
30.	0.001396
31.	0.001274
32.	0.001152
33.	0.0011
34.	0.000994
35.	0.000878
36.	0.000764
37.	0.000728
38.	0.000678
39.	0.000628
40.	0.000616
41.	0.00052
42.	0.000554
43.	0.000498
44.	0.000464
45.	0.000402
46.	0.000436
47.	0.000412
48.	0.000368
49.	0.000342
50.	0.000326
51.	0.000288
52.	0.00027
53.	0.000234
54.	0.000228
55.	0.000256
56.	0.00018
57.	0.000198
58.	0.000162
59.	0.000186
60.	0.000176
61.	0.000182
62.	0.000154
63.	0.00017
64.	0.000192
65.	0.00012
66.	0.000142
67.	0.00015
68.	0.000114
69.	0.000094
70.	0.000098
71.	0.000124
72.	0.000128
73.	0.000088
74.	0.000082
75.	0.000104
76.	0.000074
77.	0.00007
78.	0.000076
79.	0.000056
80.	0.000054
81.	0.00006
82.	0.00003
83.	0.000026
84.	0.000022
85.	0.000024
86.	0.00002
87.	0.000016
88.	4.e-6
89.	2.e-10
