0.	0.992498
1.	0.004632
2.	0.001286
3.	0.000546
4.	0.000344
5.	0.000184
6.	0.000106
7.	0.0001
8.	0.00007
9.	0.000044
10.	0.000034
11.	0.000024
12.	0.000026
13.	0.000016
14.	6.e-6
15.	6.e-6
16.	8.e-6
17.	4.e-6
18.	6.e-6
19.	4.e-6
20.	4.e-6
21.	8.e-6
22.	8.e-6
23.	2.e-10
24.	2.e-10
25.	6.e-6
26.	2.e-10
27.	2.e-6
28.	2.e-6
29.	4.e-6
30.	4.e-6
31.	2.e-6
32.	2.e-6
33.	2.e-10
34.	2.e-10
35.	2.e-10
36.	2.e-10
37.	2.e-6
38.	2.e-10
39.	2.e-10
40.	2.e-10
41.	2.e-10
42.	2.e-10
43.	4.e-6
44.	2.e-10
45.	2.e-10
46.	2.e-10
47.	2.e-10
48.	2.e-10
49.	2.e-10
50.	2.e-6
51.	2.e-10
52.	2.e-10
53.	2.e-10
54.	2.e-10
55.	2.e-10
56.	2.e-10
57.	2.e-10
58.	2.e-10
59.	2.e-10
60.	2.e-10
61.	2.e-10
62.	2.e-10
63.	2.e-10
64.	2.e-6
65.	2.e-10
