0.	0.000246
1.	0.00067
2.	0.001318
3.	0.001962
4.	0.002886
5.	0.004356
6.	0.006078
7.	0.008664
8.	0.012688
9.	0.019126
10.	0.029302
11.	0.04543
12.	0.069906
13.	0.105028
14.	0.135622
15.	0.140518
16.	0.114036
17.	0.08129
18.	0.056094
19.	0.039002
20.	0.027126
21.	0.01926
22.	0.014336
23.	0.010766
24.	0.0083
25.	0.006956
26.	0.005298
27.	0.004216
28.	0.003464
29.	0.002936
30.	0.002432
31.	0.002118
32.	0.001648
33.	0.001504
34.	0.001286
35.	0.001094
36.	0.000984
37.	0.000838
38.	0.00081
39.	0.00069
40.	0.000646
41.	0.000578
42.	0.000526
43.	0.000484
44.	0.000426
45.	0.000402
46.	0.000392
47.	0.000344
48.	0.000336
49.	0.000296
50.	0.000306
51.	0.000268
52.	0.000228
53.	0.000214
54.	0.000188
55.	0.000174
56.	0.000158
57.	0.000146
58.	0.00019
59.	0.000168
60.	0.000164
61.	0.000158
62.	0.000148
63.	0.000126
64.	0.000128
65.	0.000098
66.	0.000134
67.	0.000118
68.	0.000118
69.	0.000096
70.	0.000074
71.	0.000086
72.	0.000078
73.	0.000076
74.	0.000062
75.	0.000076
76.	0.000078
77.	0.000078
78.	0.00005
79.	0.000072
80.	0.000052
81.	0.000038
82.	0.000032
83.	0.00002
84.	0.00001
85.	0.000028
86.	0.000016
87.	2.e-10
88.	6.e-6
89.	2.e-10
