0.	0.00024
1.	0.00065
2.	0.001158
3.	0.001746
4.	0.00224
5.	0.00285
6.	0.003552
7.	0.004348
8.	0.00517
9.	0.006378
10.	0.007508
11.	0.009044
12.	0.01058
13.	0.012458
14.	0.014936
15.	0.017406
16.	0.020382
17.	0.023844
18.	0.027326
19.	0.031346
20.	0.035428
21.	0.03939
22.	0.04238
23.	0.04545
24.	0.047006
25.	0.04759
26.	0.046722
27.	0.044944
28.	0.043262
29.	0.039294
30.	0.036112
31.	0.032794
32.	0.029006
33.	0.026358
34.	0.023216
35.	0.020644
36.	0.018266
37.	0.016426
38.	0.014306
39.	0.013034
40.	0.011214
41.	0.010252
42.	0.009186
43.	0.008268
44.	0.007478
45.	0.006726
46.	0.006006
47.	0.005614
48.	0.00493
49.	0.004408
50.	0.004176
51.	0.003896
52.	0.00357
53.	0.003176
54.	0.00292
55.	0.002768
56.	0.002552
57.	0.002242
58.	0.00227
59.	0.001934
60.	0.001904
61.	0.001806
62.	0.00159
63.	0.001566
64.	0.001338
65.	0.001316
66.	0.001186
67.	0.001142
68.	0.001036
69.	0.000954
70.	0.000834
71.	0.000792
72.	0.00074
73.	0.00069
74.	0.000562
75.	0.000586
76.	0.000542
77.	0.000482
78.	0.000396
79.	0.000302
80.	0.000304
81.	0.000296
82.	0.00024
83.	0.000202
84.	0.000116
85.	0.000108
86.	0.00007
87.	0.000022
88.	2.e-6
89.	2.e-10
