0.	4.e-6
1.	0.000014
2.	0.000016
3.	0.000038
4.	0.000042
5.	0.000086
6.	0.000186
7.	0.000462
8.	0.001614
9.	0.373056
10.	0.621314
11.	0.001924
12.	0.000514
13.	0.000238
14.	0.00016
15.	0.00009
16.	0.000046
17.	0.000044
18.	0.000024
19.	0.000022
20.	0.000014
21.	0.000012
22.	0.000012
23.	0.000014
24.	4.e-6
25.	4.e-6
26.	4.e-6
27.	2.e-6
28.	4.e-6
29.	4.e-6
30.	2.e-6
31.	4.e-6
32.	4.e-6
33.	2.e-6
34.	2.e-10
35.	2.e-10
36.	2.e-10
37.	4.e-6
38.	2.e-10
39.	2.e-10
40.	2.e-10
41.	2.e-6
42.	2.e-10
43.	2.e-10
44.	2.e-10
45.	2.e-6
46.	2.e-10
47.	2.e-10
48.	2.e-6
49.	2.e-10
50.	2.e-10
51.	2.e-10
52.	4.e-6
53.	2.e-10
54.	2.e-10
55.	2.e-10
56.	2.e-10
57.	2.e-10
58.	2.e-10
59.	2.e-10
60.	2.e-6
61.	2.e-10
62.	2.e-10
63.	2.e-10
64.	2.e-10
65.	2.e-10
66.	2.e-6
67.	2.e-10
