6.	4.e-6
7.	2.e-6
8.	2.e-10
9.	6.e-6
10.	4.e-6
11.	2.e-6
12.	2.e-6
13.	4.e-6
14.	2.e-6
15.	0.000012
16.	2.e-6
17.	2.e-6
18.	0.00001
19.	6.e-6
20.	0.000012
21.	0.000014
22.	0.000016
23.	0.000022
24.	0.000028
25.	0.000038
26.	0.000056
27.	0.000082
28.	0.000106
29.	0.000162
30.	0.000274
31.	0.00046
32.	0.001146
33.	0.003574
34.	0.399918
35.	0.587716
36.	0.00346
37.	0.00116
38.	0.000568
39.	0.000332
40.	0.000186
41.	0.000106
42.	0.000112
43.	0.000072
44.	0.000052
45.	0.000034
46.	0.000032
47.	0.000026
48.	0.000024
49.	0.00001
50.	0.000014
51.	0.00001
52.	8.e-6
53.	6.e-6
54.	0.000014
55.	0.00001
56.	2.e-6
57.	4.e-6
58.	6.e-6
59.	4.e-6
60.	6.e-6
61.	8.e-6
62.	2.e-6
63.	2.e-6
64.	2.e-6
65.	4.e-6
66.	6.e-6
67.	4.e-6
68.	2.e-10
69.	2.e-10
70.	2.e-10
71.	2.e-10
72.	2.e-10
73.	2.e-10
74.	4.e-6
75.	2.e-10
76.	2.e-6
77.	2.e-6
78.	2.e-6
79.	2.e-10
80.	2.e-10
81.	2.e-10
82.	2.e-6
83.	2.e-6
84.	2.e-10
85.	2.e-6
86.	4.e-6
87.	2.e-10
88.	2.e-6
89.	2.e-10
