0.	0.00001
1.	0.000022
2.	0.000024
3.	0.000032
4.	0.000038
5.	0.00006
6.	0.000072
7.	0.000072
8.	0.000122
9.	0.000128
10.	0.000138
11.	0.00014
12.	0.000156
13.	0.000234
14.	0.000206
15.	0.000268
16.	0.000324
17.	0.00034
18.	0.000364
19.	0.000482
20.	0.000448
21.	0.000594
22.	0.00064
23.	0.000788
24.	0.00094
25.	0.001062
26.	0.001216
27.	0.001542
28.	0.001934
29.	0.0023
30.	0.002892
31.	0.003738
32.	0.004356
33.	0.005764
34.	0.007578
35.	0.009392
36.	0.012486
37.	0.017668
38.	0.023086
39.	0.031702
40.	0.042914
41.	0.056664
42.	0.07146
43.	0.087686
44.	0.096074
45.	0.094796
46.	0.085428
47.	0.071272
48.	0.056638
49.	0.04342
50.	0.032742
51.	0.025112
52.	0.019134
53.	0.014644
54.	0.011488
55.	0.008808
56.	0.007218
57.	0.005764
58.	0.004796
59.	0.003812
60.	0.003296
61.	0.002696
62.	0.002274
63.	0.001932
64.	0.001676
65.	0.001484
66.	0.00129
67.	0.001048
68.	0.001064
69.	0.000902
70.	0.00079
71.	0.000726
72.	0.000676
73.	0.000532
74.	0.000538
75.	0.000458
76.	0.000406
77.	0.000332
78.	0.000296
79.	0.00027
80.	0.000212
81.	0.00019
82.	0.00018
83.	0.00014
84.	0.000134
85.	0.00008
86.	0.00005
87.	0.000036
88.	8.e-6
89.	2.e-10
