0.	0.000014
1.	0.000046
2.	0.000084
3.	0.000136
4.	0.000168
5.	0.000198
6.	0.000242
7.	0.000344
8.	0.000426
9.	0.00048
10.	0.000674
11.	0.000812
12.	0.00108
13.	0.001308
14.	0.002098
15.	0.002706
16.	0.003774
17.	0.005612
18.	0.008376
19.	0.013074
20.	0.021894
21.	0.037366
22.	0.067406
23.	0.122604
24.	0.187628
25.	0.190652
26.	0.127158
27.	0.072916
28.	0.042384
29.	0.025662
30.	0.01595
31.	0.010938
32.	0.007366
33.	0.005314
34.	0.003996
35.	0.002988
36.	0.002368
37.	0.001714
38.	0.00146
39.	0.001246
40.	0.001078
41.	0.000762
42.	0.000678
43.	0.000654
44.	0.000618
45.	0.000464
46.	0.000404
47.	0.000346
48.	0.000338
49.	0.000278
50.	0.000272
51.	0.00022
52.	0.000212
53.	0.000184
54.	0.000162
55.	0.000172
56.	0.000132
57.	0.000158
58.	0.000154
59.	0.000108
60.	0.00009
61.	0.0001
62.	0.000082
63.	0.000076
64.	0.00009
65.	0.000072
66.	0.000064
67.	0.000088
68.	0.000072
69.	0.000082
70.	0.000062
71.	0.00005
72.	0.000046
73.	0.000034
74.	0.000032
75.	0.000038
76.	0.00004
77.	0.00005
78.	0.000034
79.	0.000032
80.	0.00004
81.	0.000016
82.	0.000036
83.	0.000016
84.	0.00002
85.	0.000016
86.	8.e-6
87.	0.000016
88.	2.e-6
89.	2.e-10
